city,barcode,setting,ground_level,traffic,latitude,longitude,material,sample_place,,
doha,235078864,rural,above_ground_open,,25.2604991,51.4844104,other,ground,,
doha,235079844,rural,above_ground_open,,25.01236099,51.34113204,other,other,,
doha,235078615,rural,above_ground_open,,25.01212352,51.34130778,other,other,,
doha,235078639,rural,above_ground_open,,25.01189953,51.34168936,other,other,,
doha,235079570,rural,above_ground_open,,25.01335835,51.33140219,other,other,,
doha,235078446,rural,above_ground_open,,25.01196555,51.33298809,other,other,,
doha,235079793,rural,above_ground_open,,25.01067741,51.3354945,other,other,,
doha,235079568,rural,above_ground_open,,25.01065358,51.33555295,other,other,,
doha,235072521,rural,above_ground_open,,25.01058215,51.33556104,other,other,,
doha,235078837,rural,above_ground_open,,25.01063256,51.33554249,other,other,,
doha,235078853,rural,above_ground_open,,25.02776578,51.35524596,other,other,,
doha,235079201,rural,above_ground_open,,25.02762046,51.35552972,other,other,,
doha,235079842,rural,above_ground_open,,25.02777867,51.35560042,other,other,,
doha,235079828,rural,above_ground_open,,25.02779129,51.35530995,other,other,,
doha,235079818,rural,above_ground_open,,25.02783942,51.35533122,other,other,,
doha,235078686,rural,above_ground_open,,25.02919711,51.3596707,other,other,,
doha,235081601,rural,above_ground_open,,24.87584911,51.11578246,other,other,,
doha,235079194,rural,above_ground_open,,24.87555145,51.11559475,other,other,,
doha,235079208,urban,above_ground_closed,,25.25993843,51.48438479,other,entrance_door,,
doha,235079208,urban,above_ground_open,,25.26106434,51.48395196,other,entrance_door,,
doha,235079208,urban,above_ground_open,,25.25999754,51.48546481,metal,entrance_door,,
doha,235040639,urban,above_ground_closed,,25.26049532,51.48425963,polyester,bench,,
doha,235072501,urban,above_ground_open,,25.31920451,51.43908463,other,other,,
doha,235078835,urban,above_ground_open,,25.31924624,51.43907243,other,other,,
doha,235078851,urban,above_ground_open,,25.31920335,51.43904853,other,other,,
doha,235078605,urban,above_ground_mixed,,25.31786531,51.44024699,wood,bench,,
doha,235078622,urban,above_ground_mixed,,25.31797449,51.44031393,other,bench,,
doha,235078642,urban,above_ground_mixed,,25.31788882,51.4402897,other,bench,,
doha,235079605,urban,above_ground_open,,25.31827365,51.44009615,metal_plastic,ticket_machine,,
doha,235079832,urban,above_ground_open,,25.31833016,51.44002105,concrete,floor,,
doha,235077946,urban,above_ground_open,,25.31143318,51.44533563,other,ground,,
doha,235040612,urban,above_ground_open,,25.31134606,51.44535583,other,ground,,
doha,235079192,urban,above_ground_open,,25.31125327,51.44541884,other,ground,,
doha,235079196,urban,above_ground_closed,,25.3140751,51.4419405,other,seat,,
doha,235078807,urban,above_ground_closed,,25.3140622,51.4419302,other,floor,,
doha,235079566,urban,above_ground_closed,,25.3138408,51.4419405,plastic,other,,
doha,235040666,urban,above_ground_closed,,25.3140039,51.4418995,metal,entrance_door,,
doha,235078444,urban,above_ground_closed,,25.3148321,51.4424327,plastic,other,,
doha,235072483,urban,above_ground_closed,,25.3148453,51.4424122,plastic,seat,,
doha,235041617,urban,above_ground_closed,,25.3144611,51.4424327,metal,entrance_door,,
doha,235038469,urban,above_ground_closed,,25.3145915,51.4420937,metal,entrance_door,,
doha,235078857,urban,above_ground_closed,,25.3146412,51.4420411,plastic,other,,
doha,235039746,urban,above_ground_closed,,25.314882,51.441961,other,floor,,
doha,235078823,urban,above_ground_mixed,,25.31829367,51.4443495,granite,bench,,
doha,235040877,urban,above_ground_mixed,,25.31827794,51.44428379,other,bench,,
doha,235078641,urban,above_ground_mixed,,25.31802461,51.44441291,other,other,,
doha,235072523,urban,above_ground_open,,25.31526716,51.43686217,metal_plastic,ticket_machine,,
doha,235079571,urban,above_ground_open,,25.31544953,51.43852314,metal_plastic,ticket_machine,,
doha,235078821,urban,above_ground_closed,,25.2604805,51.48433247,metal_plastic,handrail,,
doha,235040656,urban,above_ground_closed,,25.26054956,51.48430082,metal,handrail,,
doha,235075173,urban,above_ground_closed,,25.26059737,51.4843273,other,entrance_door,,
doha,235040689,urban,above_ground_closed,,25.24817091,51.612364,polyester,bench,,
doha,235039740,urban,above_ground_closed,,25.28397143,51.53910843,other,entrance_door,,
doha,235038349,urban,above_ground_closed,,25.28831867,51.52345724,metal_plastic,handrail,,
doha,235040683,urban,above_ground_closed,,25.29777569,51.50894397,plastic,touchscreen,,
doha,235078613,urban,above_ground_closed,,25.31953003,51.51233342,polyester,bench,,
doha,235075457,urban,above_ground_closed,,25.28340254,51.54930664,other,entrance_door,,
doha,235079794,urban,above_ground_closed,,25.27974196,51.57127712,metal_plastic,handrail,,
doha,235060045,urban,above_ground_closed,,25.2394846,51.58929908,plastic,ticket_machine,,
doha,235080645,urban,above_ground_closed,,25.28354442,51.5369006,other,entrance_door,,
doha,235040125,urban,above_ground_closed,,25.2819215,51.52509414,metal_plastic,handrail,,
doha,999955555,urban,above_ground_open,,25.2552167,51.5628977,other,other,,
doha,999955555,urban,above_ground_open,,25.25514985,51.56260188,wood,other,,
doha,235072526,urban,above_ground_open,,25.28497012,51.53658579,metal_plastic,touchscreen,,
doha,999955555,urban,above_ground_open,,25.25505941,51.56262221,other,ground,,
doha,235079836,urban,above_ground_open,,25.28486382,51.53621758,wood,bench,,
doha,999955555,urban,above_ground_open,,25.2551713,51.5628771,other,other,,
doha,999955555,urban,above_ground_open,,25.255223,51.5629182,other,other,,
doha,235078825,rural,above_ground_open,,25.2552161,51.5629593,other,other,,
doha,999888777,urban,above_ground_closed,,25.2552363,51.5628977,pvc,other,,
doha,999888777,rural,above_ground_open,,25.25507897,51.56247359,pvc,other,,
doha,999888777,urban,above_ground_open,,25.2552224,51.5629799,metal_plastic,other,,
doha,999888777,urban,above_ground_closed,,25.2551647,51.5628874,other,other,,
doha,999888777,urban,above_ground_closed,,25.2551651,51.5628566,other,other,,
doha,999888777,urban,above_ground_closed,,25.2551839,51.5629182,other,other,,
doha,999888777,urban,above_ground_closed,,25.25512912,51.56267857,other,other,,
doha,999888777,urban,above_ground_closed,,25.25524191,51.56275092,other,other,,
doha,235079839,urban,above_ground_open,,25.25534799,51.56241529,metal,entrance_door,,
doha,235079806,urban,above_ground_closed,,25.27730392,51.51659056,plastic,touchscreen,,
doha,235078875,urban,above_ground_closed,,25.26718488,51.50198825,polyester,bench,,
doha,235081124,urban,above_ground_open,,25.25224502,51.47633573,other,other,,
doha,235076225,urban,above_ground_open,,25.25226825,51.47631623,other,other,,
doha,235040157,urban,above_ground_open,,25.25222933,51.47580865,other,other,,
doha,235078616,urban,above_ground_open,,25.2552383,51.5627128,other,entrance_door,,
doha,235078828,urban,above_ground_closed,,25.2551448,51.5629182,other,entrance_door,,
doha,891,urban,above_ground_open,,25.3136314,51.4321681,painted_metal,wings,,
doha,235079208,urban,above_ground_open,,25.26052236,51.48424964,other,floor,,
doha,235079208,urban,above_ground_open,,25.2604862,51.4844001,other,other,,
doha,891,urban,above_ground_open,,25.3136314,51.4321681,painted_metal,wings,,
doha,891,urban,above_ground_open,,25.3136314,51.4321681,painted_metal,wings,,
doha,891,urban,above_ground_open,,25.3136314,51.4321681,painted_metal,wings,,
doha,891,urban,above_ground_open,,25.3136314,51.4321681,painted_metal,wings,,
doha,891,urban,above_ground_open,,25.3136314,51.4321681,painted_metal,wings,,
doha,0,rural,above_ground_open,,24.8928611,50.9071944,other,other,,
doha,0,rural,above_ground_open,,24.8928611,50.9071944,other,other,,
doha,0,rural,above_ground_open,,24.8928611,50.9071944,other,other,,
doha,235038776,urban,above_ground_closed,,25.3197707,51.4408497,polyester,bench,,
doha,235040687,urban,above_ground_closed,,25.32501956,51.52741304,plastic,handrail,,
doha,235039818,urban,above_ground_closed,,25.3150066,51.44053581,polyester,bench,,
doha,235039776,urban,above_ground_closed,,25.32501956,51.52741304,metal,handrail,,
doha,235039766,urban,above_ground_open,,25.3183602,51.4395613,other,entrance_door,,
fairbanks,235081962,urban,above_ground_closed,,64.819042,-147.776531,metal,vert_pole,,
fairbanks,235081962,urban,above_ground_closed,,64.819042,-147.776531,metal,horiz_pole,,
fairbanks,235073064,urban,above_ground_closed,,64.819042,-147.776531,polyester,seat,,
fairbanks,235082284,urban,above_ground_closed,,64.819042,-147.776531,rubber,floor,,
fairbanks,235082280,urban,above_ground_closed,,64.819042,-147.776531,plastic,other,,
fukuoka,235042480,urban,under_ground,,33.591448,130.399282,rubber,escalator_handrail,,
fukuoka,235042639,urban,under_ground,,33.591473,130.399271,metal,handrail,,
fukuoka,235042651,urban,under_ground,,33.591473,130.39925,plastic,ticket_machine,,
fukuoka,235029041,urban,under_ground,,33.609931,130.419887,rubber,escalator_handrail,,
fukuoka,235042423,urban,under_ground,,33.609924,130.419801,wood,bench,,
fukuoka,235042425,urban,under_ground,,33.609922,130.419822,metal,handrail,,
fukuoka,235042427,urban,under_ground,,33.609933,130.419838,metal,handrail,,
fukuoka,235042429,urban,under_ground,,33.609931,130.419838,rubber,escalator_handrail,,
fukuoka,235042430,urban,under_ground,,33.609949,130.419806,wood,bench,,
fukuoka,235042437,urban,under_ground,,33.609913,130.419817,wood,bench,,
fukuoka,235042448,urban,under_ground,,33.609938,130.419833,rubber,escalator_handrail,,
fukuoka,235042453,urban,under_ground,,33.609946,130.419844,metal,handrail,,
fukuoka,235042455,urban,under_ground,,33.591455,130.39925,rubber,escalator_handrail,,
fukuoka,235042462,urban,under_ground,,33.591474,130.399261,wood,bench,,
fukuoka,235042482,urban,under_ground,,33.591487,130.399271,wood,bench,,
fukuoka,235042486,urban,under_ground,,33.591468,130.399266,wood,bench,,
fukuoka,235042488,urban,under_ground,,33.591473,130.399282,rubber,escalator_handrail,,
fukuoka,235042491,urban,under_ground,,33.591475,130.399255,plastic,ticket_machine,,
fukuoka,235042652,urban,under_ground,,33.591444,130.399223,plastic,ticket_machine,,
fukuoka,235042653,urban,under_ground,,33.591489,130.399277,metal,handrail,,
fukuoka,235042663,urban,under_ground,,33.591435,130.399298,metal,handrail,,
fukuoka,235042654,urban,under_ground,,33.597121,130.448463,other,floor,,
fukuoka,235042656,urban,under_ground,,33.597112,130.448415,other,floor,,
fukuoka,235042659,urban,under_ground,,33.597083,130.44842,plastic,ticket_machine,,
fukuoka,235042669,urban,under_ground,,33.597074,130.448388,wood,bench,,
fukuoka,235042671,urban,under_ground,,33.597105,130.448538,wood,bench,,
fukuoka,235042676,urban,under_ground,,33.59707,130.448356,other,floor,,
fukuoka,235042679,urban,under_ground,,33.597106,130.448463,plastic,ticket_machine,,
fukuoka,235042680,urban,under_ground,,33.597146,130.448442,wood,bench,,
fukuoka,235042682,urban,under_ground,,33.59723,130.448463,plastic,ticket_machine,,
fukuoka,235042707,urban,above_ground_mixed,,33.627748,130.42509,wood,table,,
fukuoka,235042691,urban,above_ground_mixed,,33.627681,130.425106,wood,table,,
fukuoka,235042689,urban,above_ground_mixed,,33.627632,130.425101,wood,table,,
fukuoka,235042685,urban,above_ground_mixed,,33.627746,130.425149,plastic,other,,
fukuoka,235042708,urban,above_ground_mixed,,33.627735,130.425101,plastic,other,,
fukuoka,235042687,urban,above_ground_mixed,,33.62769,130.425026,plastic,other,,
fukuoka,235042684,urban,above_ground_mixed,,33.627819,130.425074,metal,other,,
fukuoka,235042703,urban,above_ground_mixed,,33.627804,130.425079,wood,other,,
fukuoka,235042686,urban,above_ground_mixed,,33.627815,130.425106,other,other,,
fukuoka,235042447,urban,under_ground,,33.609964,130.419822,plastic,other,,
fukuoka,235042439,urban,under_ground,,33.609949,130.419828,plastic,other,,
fukuoka,235033502,urban,under_ground,,33.609924,130.419844,plastic,other,,
fukuoka,235042665,urban,under_ground,,33.597114,130.448527,plastic,other,,
fukuoka,235042668,urban,under_ground,,33.597129,130.448442,plastic,other,,
fukuoka,235042672,urban,under_ground,,33.597103,130.448452,plastic,other,,
fukuoka,235030392,urban,under_ground,,33.609935,130.41981,other,other,,
fukuoka,235030399,urban,under_ground,,33.609935,130.419812,other,other,,
fukuoka,235030410,urban,under_ground,,33.609962,130.419844,other,other,,
hanoi,235080046,urban,above_ground_open,,21.05107,105.875476,granite,floor,,
hanoi,235114078,urban,above_ground_open,,21.015639,105.860208,other,bench,,
hanoi,235114714,urban,above_ground_open,,21.051071,105.875473,granite,floor,,
hanoi,235115900,urban,above_ground_open,,21.051067,105.875486,pvc,seat,,
hanoi,235114098,urban,above_ground_open,,21.051071,105.875474,pvc,seat,,
hanoi,235114704,urban,above_ground_open,,21.051071,105.875473,metal,entrance_door,,
hanoi,235080091,urban,above_ground_open,,21.048201,105.878198,metal,entrance_door,,
hanoi,235079740,urban,above_ground_open,,21.030517,105.853531,granite,ground,,
hanoi,235114641,urban,above_ground_open,,21.032919,105.856353,granite,ground,,
hanoi,235114620,urban,above_ground_open,,21.032994,105.856442,wood,seat,,
hanoi,235114101,urban,above_ground_open,,21.032442,105.85592,wood,seat,,
hanoi,235114705,urban,above_ground_open,,21.03305,105.857398,granite,floor,,
hanoi,235114716,urban,above_ground_open,,21.03305,105.857398,granite,floor,,
hanoi,235114767,urban,above_ground_open,,21.024036,105.839551,metal,seat,,
hanoi,235080115,urban,above_ground_open,,21.024036,105.839551,metal,seat,,
hanoi,235079450,urban,above_ground_open,,21.024036,105.839551,granite,floor,,
hanoi,235114727,urban,above_ground_open,,21.024036,105.839551,granite,floor,,
hanoi,235079416,urban,above_ground_open,,21.01503,105.857529,granite,floor,,
hanoi,235114110,urban,above_ground_open,,21.01483,105.859091,granite,floor,,
hanoi,235114629,urban,above_ground_open,,21.014695,105.859089,granite,ground,,
hanoi,235080073,urban,above_ground_open,,21.014701,105.859077,granite,ground,,
hanoi,235079374,urban,above_ground_open,,21.015044,105.858854,granite,floor,,
hanoi,235114783,urban,above_ground_open,,21.023984,105.841084,granite,entrance_door,,
hanoi,235114623,urban,above_ground_open,,21.024264,105.84074,granite,entrance_door,,
hanoi,235080116,urban,above_ground_open,,21.017945,105.860655,granite,entrance_door,,
hanoi,234114244,urban,above_ground_open,,21.017995,105.8606,granite,entrance_door,,
hanoi,235114733,urban,above_ground_open,,21.017846,105.860787,granite,floor,,
hanoi,235114221,urban,above_ground_open,,21.015408,105.858772,granite,floor,,
hanoi,235079438,urban,above_ground_open,,21.014991,105.858478,wood,table,,
hanoi,235080138,urban,above_ground_open,,21.014969,105.858483,wood,table,,
hanoi,235114768,urban,above_ground_open,,21.015638,105.860207,metal,entrance_door,,
hanoi,235114087,urban,above_ground_open,,21.015639,105.860208,metal,entrance_door,,
hanoi,235114062,urban,above_ground_open,,21.015639,105.860208,granite,floor,,
hanoi,235114764,urban,above_ground_open,,21.015639,105.860208,granite,floor,,
hanoi,235114080,urban,above_ground_open,,21.015639,105.860208,other,bench,,
hanoi,234114291,urban,above_ground_open,,21.015639,105.860208,granite,entrance_door,,
hanoi,235080117,urban,above_ground_open,,21.015638,105.860207,granite,entrance_door,,
hanoi,235114717,urban,above_ground_open,,21.015639,105.860208,granite,floor,,
hanoi,235114741,urban,above_ground_open,,21.015639,105.860208,granite,floor,,
hanoi,235078920,urban,above_ground_open,,21.015639,105.860208,other,bench,,
hanoi,235080066,urban,above_ground_open,,21.015639,105.860208,other,bench,,
hanoi,235115876,urban,above_ground_open,,21.015639,105.860208,metal,seat,,
hanoi,235114784,urban,above_ground_open,,21.015639,105.860208,metal,seat,,
hanoi,235114756,urban,above_ground_open,,21.018106,105.860189,granite,floor,,
hanoi,235115858,urban,above_ground_open,,21.018264,105.860113,granite,floor,,
hanoi,235114072,urban,above_ground_open,,21.018278,105.860124,granite,entrance_door,,
hanoi,235080070,urban,above_ground_open,,21.015029,105.858475,granite,entrance_door,,
hanoi,235080116,urban,above_ground_open,,21.015026,105.858476,pvc,seat,,
hanoi,235114244,urban,above_ground_open,,21.015023,105.858476,pvc,seat,,
hanoi,235114221,urban,above_ground_open,,21.015012,105.858479,granite,floor,,
hanoi,235114733,urban,above_ground_open,,21.015009,105.85848,granite,floor,,
