HA-Project-ID,HA-ID,Sample-ID,City-ID,project,status,,,,city,setting,ground_level,traffic,latitude,longitude,material,sample_place,,Yield,Date_Collected,City,Subway/Bus/Station,Description,Line(Station Only),Average_Ridership (2016),Latitude,Longitude,Object_Swabbed,Surface_Material
haib18CEM5432,5432-CEM-0141,232022900,rio_de_janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0142,232023357,Rio_de_Janeiro,CSD17,#N/A,,,,rio_de_janeiro,urban,above_ground_open,0,-22.9046256,-43.1223104,wood,bench,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0143,232022894,rio_de_janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0144,232022939,rio_de_janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0145,232022138,Rio_de_Janeiro,CSD17,#N/A,,,,rio_de_janeiro,urban,above_ground_open,0,-22.84009552,-43.01283556,wood,bench,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0146,232022913,rio_de_janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0147,232022963,rio_de_janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0148,232022961,rio_de_janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0149,232022962,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0150,232022153,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0151,232022118,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0152,232022122,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0153,232022181,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0154,232022151,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0155,232022134,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0156,232022155,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0157,232023333,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0158,232022187,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0159,232023280,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0160,232023347,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0161,232022932,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0162,232022132,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0163,232022926,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0164,232022154,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0165,232023301,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0166,232022911,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0167,232022191,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0168,232022906,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0169,232022916,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0170,232022128,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0171,232022951,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0172,232022895,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0173,232022209,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0174,232022956,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0175,232022959,Rio_de_Janeiro,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0176,235030403,#N/A,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0177,235030373,#N/A,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0178,235030409,#N/A,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0179,Pos Control 2,#N/A,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5432,5432-CEM-0180,Neg Control 2,#N/A,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0001,235115900,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.051067,105.875486,pvc,seat,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0002,235114098,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.051071,105.875474,pvc,seat,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0003,235114714,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.051071,105.875473,granite,floor,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0004,235080046,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.05107,105.875476,granite,floor,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0005,235114704,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.051071,105.875473,metal,entrance_door,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0006,235080091,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.048201,105.878198,metal,entrance_door,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0007,235079740,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.030517,105.853531,granite,ground,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0008,235114641,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.032919,105.856353,granite,ground,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0009,235114620,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.032994,105.856442,wood,seat,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0010,235114101,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.032442,105.85592,wood,seat,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0011,235114705,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.03305,105.857398,granite,floor,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0012,235114716,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.03305,105.857398,granite,floor,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0013,235114767,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.024036,105.839551,metal,seat,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0014,235080115,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.024036,105.839551,metal,seat,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0015,235079450,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.024036,105.839551,granite,floor,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0016,235114727,hanoi,CSD17,#N/A,,,,hanoi,urban,above_ground_open,0,21.024036,105.839551,granite,floor,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0017,235079308,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0018,235082310,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0019,235072660,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0020,235075560,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0021,235082263,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0022,235073071,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0023,235073061,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0024,235074162,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0025,235073064,fairbanks,CSD17,#N/A,,,,fairbanks,urban,above_ground_closed,0,64.819042,-147.776531,polyester,seat,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0026,235082284,fairbanks,CSD17,#N/A,,,,fairbanks,urban,above_ground_closed,0,64.819042,-147.776531,rubber,floor,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0027,235081962,fairbanks,CSD17,#N/A,,,,fairbanks,urban,above_ground_closed,0,64.819042,-147.776531,metal,vert_pole,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0028,235082280,fairbanks,CSD17,#N/A,,,,fairbanks,urban,above_ground_closed,0,64.819042,-147.776531,plastic,other,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0029,235074115,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0030,235074165,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0031,235082275,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0032,235078169,fairbanks,CSD17,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0033,235042105,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,hospital icu,-23.564961,-46.637665,other,cellphone,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0034,235038358,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.564961,-46.637665,plastic,ventilator,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0035,235060258,Sao_Paulo,CSD17,sequenced,,,,sao_paulo,urban,above_ground_closed,0,-23.56503,-46.637638,plastic,infusion_pump,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0036,235060256,Sao_Paulo,CSD17,sequenced,,,,sao_paulo,urban,above_ground_closed,0,-23.56503,-46.637638,plastic,telephone,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0037,235041150,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.564951,-46.637681,other,cellphone,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0038,235041509,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.564794,-46.637638,other,table,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0039,235041545,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,under_ground,0,-23.565325,-46.637864,metal,table,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0040,235059993,Sao_Paulo,CSD17,sequenced,,,,sao_paulo,urban,above_ground_closed,0,-23.565325,-46.637478,metal,other,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0041,235041219,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.563264,-46.636715,rubber,shoe_soles,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0042,235041662,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.563233,-46.636712,other,shoe_soles,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0043,235041650,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.563235,-46.636739,wood,shoe_soles,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0044,235041257,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_open,0,-23.572395,-46.658501,glass,other,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0045,235039204,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,hospital icu,-23.564961,-46.637665,plastic,keyboard,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0046,235060077,Sao_Paulo,CSD17,sequenced,,,,sao_paulo,urban,above_ground_closed,0,-23.564961,-46.637665,plastic,curtain,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0047,235059989,Sao_Paulo,CSD17,sequenced,,,,sao_paulo,urban,above_ground_closed,0,-23.564951,-46.637638,plastic,curtain,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0048,235038850,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.56499,-46.637681,metal,tray,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0049,235039233,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.564872,-46.637552,plastic,telephone,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0050,235040410,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.564912,-46.637552,plastic,ventilator,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0051,235060012,Sao_Paulo,CSD17,sequenced,,,,sao_paulo,urban,under_ground,0,-23.565049,-46.637778,other,seat,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0052,235041615,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.565049,-46.637564,metal_plastic,other,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0053,235041528,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.563291,-46.636661,rubber,shoe_soles,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0054,235041244,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.563285,-46.636729,rubber,shoe_soles,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0055,235040352,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.563443,-46.636711,rubber,shoe_soles,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0056,235060225,Sao_Paulo,CSD17,sequenced,,,,sao_paulo,urban,above_ground_open,closing hours,-23.561725,-46.656693,wood,bench,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0057,235060183,Sao_Paulo,CSD17,sequenced,,,,sao_paulo,urban,above_ground_closed,0,-23.564961,-46.637665,plastic,telephone,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0058,235060050,Sao_Paulo,CSD17,sequenced,,,,sao_paulo,urban,above_ground_closed,0,-23.564961,-46.637665,other,cellphone,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib18CEM5453,5453-CEM-0059,235038330,Sao_Paulo,CSD17,#N/A,,,,sao_paulo,urban,above_ground_closed,0,-23.56503,-46.637638,plastic,ventilator,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
