Sample ID,Analytes of interest,Sample Type,Storage reagent,Shipment date,Project, City Region/Station Names,latitude,longitude,Surface
OLY-MRC-2-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station eletronic kiosk
OLY-MRC-3-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Seat
OLY-SPN-1-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-SPN-2-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station eletronic kiosk
OLY-SPN-3-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Seat
OLY-CTR-1-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Railing
OLY-CTR-2-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station eletronic kiosk
OLY-CTR-3-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Seat
OLY-VCV-1-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Railing
OLY-VCV-2-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station eletronic kiosk
OLY-VCV-3-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Seat
OLY-CAV-1-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Railing
OLY-CAV-2-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station eletronic kiosk
OLY-CAV-3-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Seat
OLY-SUBL1-1-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98338732,-43.19646657,Car Ceiling Rail
OLY-SUBL1-2-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98344411,-43.19667578,Car Seat
OLY-SUBL2-1-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.92605059,-43.17676306,Car Ceiling Rail
OLY-SUBL2-2-R-092816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.93053171,-43.17788959,Car Seat
OLY-BTF-1-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Railing
OLY-CRC-1-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Railing
OLY-CRC-2-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station eletronic kiosk
OLY-CRC-3-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Seat
OLY-DCT-1-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Railing
OLY-DCT-2-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station eletronic kiosk
OLY-GOS-1-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Railing
OLY-GOS-3-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Seat
OLY-MRC-1-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Railing
OLY-MRC-2-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station eletronic kiosk
OLY-SPN-2-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station eletronic kiosk
OLY-SPN-3-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Seat
OLY-CTR-1-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Railing
OLY-CTR-2-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station eletronic kiosk
OLY-CTR-3-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Seat
OLY-VCV-3-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Seat
OLY-CAV-3-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Seat
OLY-SUBL1-2-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98344411,-43.19667578,Car Seat
OLY-SUBL2-1-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.92605059,-43.17676306,Car Ceiling Rail
OLY-BTF-1-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Railing
OLY-BTF-2-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station eletronic kiosk
OLY-BTF-3-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Seat
OLY-CRC-1-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Railing
OLY-CRC-2-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station eletronic kiosk
OLY-CRC-3-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Seat
OLY-DCT-1-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Railing
OLY-DCT-2-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station eletronic kiosk
OLY-DCT-3-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Seat
OLY-GOS-1-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Railing
OLY-GOS-2-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station eletronic kiosk
OLY-GOS-3-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Seat
OLY-MRC-1-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Railing
OLY-MRC-2-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station eletronic kiosk
OLY-MRC-3-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Seat
OLY-SPN-1-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-SPN-2-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station eletronic kiosk
OLY-SPN-3-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Seat
OLY-CTR-1-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Railing
OLY-CTR-2-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station eletronic kiosk
OLY-CTR-3-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Seat
OLY-VCV-1-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Railing
OLY-VCV-2-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station eletronic kiosk
OLY-VCV-3-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Seat
OLY-CAV-1-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Railing
OLY-CAV-2-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station eletronic kiosk
OLY-CAV-3-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Seat
OLY-SUBL1-1-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98338732,-43.19646657,Car Ceiling Rail
OLY-SUBL1-2-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98344411,-43.19667578,Car Seat
OLY-SUBL2-1-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.92605059,-43.17676306,Car Ceiling Rail
OLY-SUBL2-2-R-110916,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.93053171,-43.17788959,Car Seat
OLY-CRC-1-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Railing
OLY-CRC-2-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station eletronic kiosk
OLY-GOS-1-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Railing
OLY-MRC-1-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Railing
OLY-SPN-2-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station eletronic kiosk
OLY-CTR-3-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Seat
OLY-CAV-2-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station eletronic kiosk
OLY-BTF-2-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station eletronic kiosk
OLY-BTF-3-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Seat
OLY-DCT-3-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Seat
OLY-GOS-2-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station eletronic kiosk
OLY-MRC-3-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Seat
OLY-SPN-1-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-VCV-1-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Railing
OLY-VCV-2-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station eletronic kiosk
OLY-CAV-1-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Railing
OLY-CAV-2-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station eletronic kiosk
OLY-SUBL1-1-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98338732,-43.19646657,Car Ceiling Rail
OLY-SUBL2-2-R-101316,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.93053171,-43.17788959,Car Seat
OLY-BTF-1-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Railing
OLY-BTF-2-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station eletronic kiosk
OLY-BTF-3-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Seat
OLY-CRC-3-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Seat
OLY-DCT-1-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Railing
OLY-DCT-2-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station eletronic kiosk
OLY-DCT-3-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Seat
OLY-GOS-2-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station eletronic kiosk
OLY-GOS-3-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Seat
OLY-MRC-2-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station eletronic kiosk
OLY-MRC-3-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Seat
OLY-SPN-1-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-SPN-3-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Seat
OLY-CTR-1-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Railing
OLY-CTR-2-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station eletronic kiosk
OLY-VCV-1-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Railing
OLY-VCV-2-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station eletronic kiosk
OLY-VCV-3-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Seat
OLY-CAV-1-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Railing
OLY-CAV-3-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Seat
OLY-SUBL1-1-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98338732,-43.19646657,Car Ceiling Rail
OLY-SUBL1-2-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98344411,-43.19667578,Car Seat
OLY-SUBL2-1-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.92605059,-43.17676306,Car Ceiling Rail
OLY-SUBL2-2-R-113016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.93053171,-43.17788959,Car Seat
OLY-LEB-BB-R-Col1,RNA  ,swab,RNAlater,Apr-18,Olympiome,Leblon,,,Beach Bench
OLY-LEB-BG-R-Col1,RNA  ,swab,RNAlater,Apr-18,Olympiome,Leblon,,,Beach Gym
OLY-VIL-EL-R-Col1,RNA  ,swab,RNAlater,Apr-18,Olympiome,Olympic Village ,-22.98239613,-43.41359742,Elevator Door
OLY-VIL-BE-R-Col1,RNA  ,swab,RNAlater,Apr-18,Olympiome,Olympic Village ,-22.98395466,-43.41457467,Elevator Door
OLY-LEB-BE-R-Col2,RNA  ,swab,RNAlater,Apr-18,Olympiome,Leblon,,,Elevator Door
OLY-VIL-Pool Bench-R-Col2,RNA  ,swab,RNAlater,Apr-18,Olympiome,Olympic Village ,-22.98402452,-43.41385097,Pool Bench
OLY-VIL-Park Bench-R-Col2,RNA  ,swab,RNAlater,Apr-18,Olympiome,Olympic Village ,-22.98371238,-43.414101,Park Bench
OLY-VIL-DIRT-R-Col2,RNA  ,swab,RNAlater,Apr-18,Olympiome,Olympic Village ,-22.98364788,-43.41395759,Park Dirt
OLY-VIL-Pool Deck -R-Col2,RNA  ,swab,RNAlater,Apr-18,Olympiome,Olympic Village ,-22.98474063,-43.41433922,Pool Deck
OLY-LEB-BB-R-Col3,RNA  ,swab,RNAlater,Apr-18,Olympiome,Leblon,,,Beach Bench
OLY-LEB-BG-R-Col3,RNA  ,swab,RNAlater,Apr-18,Olympiome,Leblon,,,Beach Gym
OLY-BTF-3-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Seat
OLY-CRC-2-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station eletronic kiosk
OLY-GOS-1-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Railing
OLY-SPN-2-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station eletronic kiosk
OLY-CAV-2-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station eletronic kiosk
OLY-BTF-1-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Railing
OLY-BTF-2-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station eletronic kiosk
OLY-BTF-3-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Seat
OLY-CRC-2-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station eletronic kiosk
OLY-CRC-3-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Seat
OLY-GOS-1-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Railing
OLY-GOS-3-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Seat
OLY-SPN-3-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Seat
OLY-CAV-1-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Railing
OLY-CAV-3-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Seat
COP-R-P1-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,Bench
COP-R-P2-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,Elderly Gym
COP-R-P3-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,Bench
SDU-R-P1-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,Railing
SDU-R-P2-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,Balcony
SDU-R-P3-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,Balcony
MAR-R-P1-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Maracanã,-22.90912222,-43.23695000,Railing
MAR-R-P2-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Maracanã,-22.90912222,-43.23695000,Elderly Gym
MAR-R-P3-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Maracanã,-22.90912222,-43.23695000,Railing
ENG-R-P1-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,Railing
ENG-R-P2-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,Railing
ENG-R-P3-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,Elderly Gym
POR-R-P1-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,Bench
POR-R-P2-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,Bench
POR-R-P3-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,Railing
GIG-R-P1-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,Railing
GIG-R-P2-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,Railing
GIG-R-P3-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,Seat
BAR-R-P1-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Barra da Tijuca,-22.97213056,-43.38652222,Bench
BAR-R-P2-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Barra da Tijuca,-22.97213056,-43.38652222,Railing
BAR-R-P3-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Barra da Tijuca,-22.97213056,-43.38652222,Chair
DEO-R-P1-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,Elderly Gym Seat
DEO-R-P2-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,Public Table
DEO-R-P3-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,Elderly Gym
VIV-R-P1-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,Park Swing
VIV-R-P2-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,Wall
VIV-R-P3-COL2,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,Public Table
OLY-BTF-1-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Railing
OLY-BTF-2-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station eletronic kiosk
OLY-CRC-1-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Railing
OLY-CRC-3-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Seat
OLY-GOS-2-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station eletronic kiosk
OLY-GOS-3-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Seat
OLY-SPN-1-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-SPN-3-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Seat
OLY-CAV-1-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Railing
OLY-CAV-3-R-120717,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Seat
OLY-CRC-1-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Railing
OLY-GOS-2-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station eletronic kiosk
OLY-SPN-1-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-SPN-2-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station eletronic kiosk
OLY-CAV-2-D-120717,DNA,swab,AMIES,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station eletronic kiosk
COP-R-P1-COL1,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,Bench
COP-R-P3-COL1,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,Bench
SDU-R-P1-COL1,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,Railing
SDU-R-P2-COL1,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,Balcony
SDU-R-P3-COL1,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,Balcony
MAR-R-P1-COL1,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Maracanã,-22.90912222,-43.23695000,Railing
MAR-R-P2-COL1,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Maracanã,-22.90912222,-43.23695000,Elderly Gym
MAR-R-P3-COL1,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Maracanã,-22.90912222,-43.23695000,Railing
ENG-R-P1-COL1,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,Railing
ENG-R-P2-COL1,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,Railing
POR-R-P1-COL1,RNA  ,swab,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,Bench
