bogota,235072675,metal_plastic,pole,urban,above_ground_closed,,4.66817853,-74.1125638,,calle26,k
bogota,235072676,metal_plastic,seat,urban,above_ground_closed,,4.68196556,-74.12130149,,calle26,k
bogota,235074144,glass,window,urban,above_ground_closed,,4.67259749,-74.11563485,,calle26,k
bogota,235082327,metal_plastic,pole,urban,above_ground_closed,,4.65672248,-74.10561749,,calle26,k
bogota,235074134,metal,turnstile,urban,above_ground_mixed,,4.65120885,-74.10186144,,cad,j
bogota,235073066,metal,handrail,urban,above_ground_mixed,,4.65063879,-74.10150721,,cad,j
bogota,235081937,plastic,map,urban,above_ground_mixed,,4.65077173,-74.10152316,,cad,j
bogota,235074183,plastic,seat,urban,above_ground_closed,,4.65067678,-74.10169449,,calle26,j
bogota,235074152,glass,window,urban,above_ground_closed,,4.63045787,-74.08304739,,calle26,j
bogota,235078221,metal_plastic,pole,urban,above_ground_closed,,4.62001385,-74.07605803,,calle26,j
bogota,235074123,plastic,map,urban,above_ground_mixed,,4.60252412,-74.08070675,,av_jimenez,j
bogota,235082271,metal,handrail,urban,above_ground_mixed,,4.60280344,-74.0803475,,av_jimenez,j
bogota,235072678,metal,turnstile,urban,above_ground_closed,,4.6034858,-74.079685,,av_jimenez,j
bogota,235075579,plastic,map,urban,above_ground_mixed,,4.56558597,-74.09708519,,portal_20julio,l
bogota,235082323,metal,handrail,urban,above_ground_mixed,,4.56600611,-74.09693967,,portal_20julio,l
bogota,235082301,metal,turnstile,urban,above_ground_mixed,,4.56605257,-74.09665304,,portal_20julio,l
bogota,235074188,plastic,seat,urban,above_ground_closed,,4.56849541,-74.10045424,,portal_20julio,l
bogota,235074177,glass,window,urban,above_ground_closed,,4.57271005,-74.09732204,,portal_20julio,l
bogota,235074175,metal_plastic,pole,urban,above_ground_closed,,4.58194487,-74.08996779,,portal_20julio,l
bogota,235078192,metal_plastic,pole,urban,above_ground_closed,medium,4.6344749,-74.1515558,,banderas,f
bogota,235030871,other,seat,urban,above_ground_mixed,ligth,4.6311528,-74.1468538,,banderas,f
brisbane,235062644,wood,bench,urban,above_ground_closed,,-27.499992,153.012182,csd17-bne-0029,agrfreception,uq
brisbane,235062796,wood,bench,urban,above_ground_closed,,-27.499777,153.012236,csd17-bne-0030,agrfreception,uq
brisbane,235038880,wood,bench,urban,above_ground_closed,,-27.499759,153.012244,csd17-bne-0031,agrfreception,uq
brisbane,235038956,other,other,urban,above_ground_closed,,-27.499761,153.012254,csd17-bne-0032,agrfreception,uq
brisbane,235062833,metal,vert_pole,urban,above_ground_open,,-27.498877,153.011073,csd17-bne-0034,uqsign,uq
brisbane,235062806,metal,vert_pole,urban,above_ground_open,,-27.497807,153.010763,csd17-bne-0035,uqsign,uq
brisbane,235040698,other,other,urban,above_ground_open,,-27.498698,153.011066,csd17-bne-0036,uqsign,uq
brisbane,235062789,metal_plastic,ticket_machine,urban,above_ground_open,,-27.498001,153.01102,csd17-bne-0037,uqbusstop,uq
brisbane,235038941,metal_plastic,ticket_machine,urban,above_ground_open,,-27.498024,153.011002,csd17-bne-0038,uqbusstop,uq
brisbane,235062602,metal_plastic,ticket_machine,urban,above_ground_open,,-27.497783,153.010804,csd17-bne-0039,uqbusstop,uq
brisbane,235062615,other,other,urban,above_ground_open,,-27.497769,153.010815,csd17-bne-0040,uqbusstop,uq
brisbane,235030334,other,other,urban,above_ground_closed,,-27.499995,153.01224,csd17-bne-+con_1,agrfreception,uq
brisbane,235030330,other,other,urban,above_ground_closed,,-27.499989,153.012246,csd17-bne-+con_2,agrfreception,uq
brisbane,235030331,other,other,urban,above_ground_closed,,-27.49997,153.012257,csd17-bne-+con_3,agrfreception,uq
brisbane,235037777,metal_plastic,ticket_machine,urban,above_ground_open,,-27.493646,153.030655,csd17-bne-0001,duttonpark,beenleigh
brisbane,235038516,metal_plastic,ticket_machine,urban,above_ground_open,,-27.493638,153.030669,csd17-bne-0002,duttonpark,beenleigh
brisbane,235038924,metal_plastic,bench,urban,above_ground_open,,-27.493646,153.030672,csd17-bne-0003,duttonpark,beenleigh
brisbane,235059188,other,other,urban,above_ground_open,,-27.493568,153.030511,csd17-bne-0004,duttonpark,beenleigh
brisbane,235037784,metal,handrail,urban,above_ground_open,,-27.481796,153.023223,csd17-bne-0005,southbank,beenleigh
brisbane,235062651,metal_plastic,other,urban,above_ground_open,,-27.481947,153.022842,csd17-bne-0006,southbank,beenleigh
brisbane,235062629,metal,seat,urban,above_ground_open,,-27.481806,153.023123,csd17-bne-0007,southbank,beenleigh
brisbane,235059165,other,other,urban,above_ground_open,,-27.482048,153.022935,csd17-bne-0008,southbank,beenleigh
brisbane,235059174,painted_metal,bench,urban,under_ground,,-27.465808,153.026431,csd17-bne-0009,centralstation,beenleigh
brisbane,235059134,plastic,handrail,urban,under_ground,,-27.465901,153.026382,csd17-bne-0010,centralstation,beenleigh
brisbane,235062777,metal_plastic,sensor,urban,under_ground,,-27.465709,153.026538,csd17-bne-0011,centralstation,beenleigh
brisbane,235062591,other,other,urban,under_ground,,-27.466028,153.026191,csd17-bne-0012,centralstation,beenleigh
brisbane,235059173,metal,bench,urban,under_ground,,-27.456323,153.033558,csd17-bne-0013,fortitudevalley,beenleigh
brisbane,235038537,plastic,handrail,urban,under_ground,,-27.456323,153.033558,csd17-bne-0014,fortitudevalley,beenleigh
brisbane,235038554,metal,horiz_pole,urban,under_ground,,-27.456149,153.033706,csd17-bne-0015,fortitudevalley,beenleigh
brisbane,235037789,other,other,urban,under_ground,,-27.456011,153.033923,csd17-bne-0016,fortitudevalley,beenleigh
brisbane,235062851,plastic,touchscreen,urban,under_ground,,-27.431417,153.075081,csd17-bne-0017,doomben,doomben
brisbane,235038881,painted_metal,handrail,urban,above_ground_open,,-27.431436,153.074947,csd17-bne-0018,doomben,doomben
brisbane,235059150,metal_plastic,other,urban,above_ground_open,,-27.431326,153.074996,csd17-bne-0019,doomben,doomben
brisbane,235059159,other,other,urban,above_ground_open,,-27.431322,153.074989,csd17-bne-0020,doomben,doomben
brisbane,235038891,metal_plastic,ticket_machine,urban,above_ground_open,,-27.420391,152.992436,csd17-bne-0025,enoggera,ferny grove
brisbane,235059162,painted_metal,handrail,urban,above_ground_open,,-27.420422,152.992454,csd17-bne-0026,enoggera,ferny grove
brisbane,235062667,metal,seat,urban,above_ground_open,,-27.420438,152.992377,csd17-bne-0027,enoggera,ferny grove
brisbane,235062849,other,other,urban,above_ground_open,,-27.420399,152.992471,csd17-bne-0028,enoggera,ferny grove
